2018-09-17 18:07:06,445  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/taskActivity/applyTask],methods=[GET || POST]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.appInterface.TaskActivityController.applyTask(cn.koboro.offlineservice.pojo.entity.TodayServiceCustomers)
2018-09-17 18:07:06,445  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/taskActivity/findTask],methods=[GET]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.appInterface.TaskActivityController.findTask(java.lang.Integer)
2018-09-17 18:07:06,445  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/taskActivity/addTaskActivity],methods=[GET || POST]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.appInterface.TaskActivityController.addTaskActivity(cn.koboro.offlineservice.pojo.entity.ThemeTaskActivity)
2018-09-17 18:07:06,446  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/taskActivity/itemIntroduce],methods=[GET || POST]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.appInterface.TaskActivityController.itemIntroduce(java.lang.Integer,java.lang.String)
2018-09-17 18:07:06,446  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/taskActivity/serviceTeam],methods=[GET || POST]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.appInterface.TaskActivityController.serviceTeam(java.lang.Integer)
2018-09-17 18:07:06,447  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/taskActivity/applyThemeTask],methods=[GET || POST]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.appInterface.TaskActivityController.applyThemeTask(java.lang.Integer)
2018-09-17 18:07:06,447  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/taskActivity/textMessage],methods=[GET || POST]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.appInterface.TaskActivityController.textMessage(java.lang.String,java.lang.Integer)
2018-09-17 18:07:06,448  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/taskActivity/serviceInformation],methods=[GET || POST]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.appInterface.TaskActivityController.serviceInformation(java.lang.Integer)
2018-09-17 18:07:06,449  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/demo/findAll]}" onto public java.lang.String cn.koboro.offlineservice.controller.DemoController.findAll(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap)
2018-09-17 18:07:06,454  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/healthThemeTask/publish],methods=[POST]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.HealthThemeTaskController.publish(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.lang.String,java.lang.String)
